,Country Name,Regional Indicator,Year,Life Ladder,Log GDP Per Capita,Social Support,Healthy Life Expectancy At Birth,Freedom To Make Life Choices,Generosity,Perceptions Of Corruption,Positive Affect,Negative Affect,Confidence In National Government
1572,Poland,Central and Eastern Europe,2012,5.87593174,10.13692188,0.935923874,67.45999908,0.811301708,-0.029424023,0.887895823,0.710892498,0.266746789,0.268628746
1573,Poland,Central and Eastern Europe,2013,5.746131897,10.14605427,0.911934912,67.63999939,0.775931358,-0.13967891,0.915677428,0.674865067,0.241980955,0.163588136
1574,Poland,Central and Eastern Europe,2014,5.750282288,10.18445492,0.923642278,67.81999969,0.875357091,-0.067119926,0.897741735,0.681014657,0.222643748,0.252522856
1575,Poland,Central and Eastern Europe,2015,6.007021904,10.22802067,0.893090427,68.0,0.793462157,-0.096320622,0.810096323,0.630626798,0.240432039,0.211427912
1576,Poland,Central and Eastern Europe,2016,6.162076473,10.25755787,0.91739881,68.17500305,0.870707512,-0.0941898,0.847753942,0.665538013,0.223536044,0.382713199
1577,Poland,Central and Eastern Europe,2017,6.201268196,10.30755615,0.881854117,68.34999847,0.830842614,-0.125195861,0.639479935,0.565854669,0.203387797,0.502480447
1578,Poland,Central and Eastern Europe,2018,6.111485004,10.36530972,0.863444209,68.52500153,0.870215118,-0.258324355,0.720451355,0.622175872,0.176010624,0.427517712
1579,Poland,Central and Eastern Europe,2019,6.24209404,10.40909195,0.878268242,68.69999695,0.882885754,-0.234856516,0.696057379,0.612847447,0.168089688,0.497986019
1580,Poland,Central and Eastern Europe,2020,6.139455318,10.39043522,0.95317173,68.875,0.767428696,-0.011896272,0.786873639,0.677396119,0.328937918,0.273116618
1581,Poland,Central and Eastern Europe,2021,5.978068829,10.46068668,0.935534835,69.05000305,0.731805563,0.123874821,0.743913174,0.699575484,0.277231276,0.259251654
1582,Poland,Central and Eastern Europe,2022,6.666265011,10.50880241,0.886446774,69.22499847,0.800018609,-0.206587344,0.667024732,0.593892157,0.140165836,
1583,Portugal,Western Europe,2006,5.405246258,10.35852814,0.905289888,68.33999634,0.882068098,-0.182437301,0.880059004,0.646715462,0.333497614,0.452416807
1584,Portugal,Western Europe,2008,5.716966629,10.38306713,0.885925412,68.81999969,0.646464109,-0.221351773,0.932685852,0.666879535,0.309280723,0.339916795
1585,Portugal,Western Europe,2010,5.094525814,10.36716366,0.863906741,69.30000305,0.721036375,-0.109845571,0.947879434,0.681019306,0.265107363,0.263269573
1586,Portugal,Western Europe,2011,5.219997883,10.35152721,0.855960667,69.54000092,0.875092566,-0.176904023,0.961977124,0.670632899,0.279200882,0.20997645
1587,Portugal,Western Europe,2012,4.993962288,10.31416225,0.86603862,69.77999878,0.773821414,-0.100898668,0.959288418,0.6314798,0.370169967,0.230625153
1588,Portugal,Western Europe,2013,5.157688141,10.31038094,0.867180824,70.01999664,0.78803277,-0.122254021,0.946257353,0.664723635,0.347898155,0.17921339
1589,Portugal,Western Europe,2014,5.12691164,10.32366371,0.86182946,70.26000214,0.846810102,-0.130222365,0.94107008,0.663038433,0.357692271,0.227394462
1590,Portugal,Western Europe,2015,5.080866337,10.34556675,0.866213858,70.5,0.800440311,-0.166943058,0.941050768,0.629159272,0.370736867,0.217742205
1591,Portugal,Western Europe,2016,5.446637154,10.36871529,0.90463537,70.625,0.83806932,-0.22914277,0.922192395,0.659148574,0.326252729,0.354542404
1592,Portugal,Western Europe,2017,5.711499214,10.40561676,0.899984837,70.75,0.905065656,-0.179761603,0.880970538,0.607893229,0.294272572,0.501088142
1593,Portugal,Western Europe,2018,5.919822693,10.43531322,0.887113273,70.875,0.877404213,-0.265426725,0.87972784,0.645731986,0.317994744,0.520630658
1594,Portugal,Western Europe,2019,6.095473289,10.46154976,0.876082599,71.0,0.8823511,-0.238181174,0.915165603,0.675313532,0.299874753,0.43560499
1595,Portugal,Western Europe,2020,5.767792225,10.3738451,0.874990344,71.125,0.91313076,-0.242256343,0.867157161,0.613749206,0.382812679,0.614669442
1596,Portugal,Western Europe,2021,6.183014393,10.42449665,0.894941688,71.25,0.892121136,-0.20941405,0.872229338,0.628748119,0.284006834,0.576186419
1597,Portugal,Western Europe,2022,5.952542782,10.48707771,0.862344146,71.375,0.903218091,-0.137060419,0.892955482,0.638484597,0.316203803,
1603,Romania,Central and Eastern Europe,2005,5.048648357,9.733084679,0.837685466,64.5,0.800120592,,0.956884563,0.576348126,0.345686913,0.27288717
1604,Romania,Central and Eastern Europe,2007,5.393723965,9.900849342,0.736480415,64.86000061,0.685747743,-0.191933364,0.948706627,0.575024009,0.27662608,0.199743554
1605,Romania,Central and Eastern Europe,2009,5.367565155,9.958084106,0.812449574,65.22000122,0.60582763,-0.200456828,0.96679461,0.544521034,0.270051271,0.231964737
1606,Romania,Central and Eastern Europe,2010,4.909165859,9.924230576,0.689065635,65.40000153,0.565536737,-0.088908851,0.973686337,0.539418042,0.34447822,0.093852684
1607,Romania,Central and Eastern Europe,2011,5.02275753,9.973329544,0.752606809,65.58000183,0.650402188,-0.145764992,0.964042604,0.500530779,0.294461548,0.116410844
1608,Romania,Central and Eastern Europe,2012,5.166874886,9.996848106,0.740043104,65.76000214,0.644536138,-0.117408901,0.959486127,0.519568145,0.342614621,0.236376286
1609,Romania,Central and Eastern Europe,2013,5.081584454,10.00325775,0.777552068,65.94000244,0.654542148,-0.132834226,0.95184356,0.540932298,0.32861948,0.241623357
1610,Romania,Central and Eastern Europe,2014,5.726893425,10.04738331,0.75294137,66.12000275,0.754235506,-0.104587175,0.95832473,0.564956546,0.330687732,0.243379444
1611,Romania,Central and Eastern Europe,2015,5.777491093,10.0831995,0.786967337,66.30000305,0.795847714,-0.144942254,0.961650968,0.627088487,0.311574161,0.246008784
1612,Romania,Central and Eastern Europe,2016,5.96887064,10.11711121,0.809229195,66.42500305,0.8217206,-0.117664419,0.949044526,0.607439756,0.257763505,0.181354657
1613,Romania,Central and Eastern Europe,2017,6.089904785,10.20167065,0.811240137,66.55000305,0.838586688,-0.162952572,0.925658047,0.632110655,0.230836198,0.298341334
1614,Romania,Central and Eastern Europe,2018,6.150878906,10.26608753,0.81793046,66.67500305,0.84515959,-0.221662477,0.921170175,0.648865998,0.298453927,0.226351306
1615,Romania,Central and Eastern Europe,2019,6.129942417,10.30916405,0.841905951,66.80000305,0.84754318,-0.225549594,0.954130709,0.604940474,0.243659228,0.160088375
1616,Romania,Central and Eastern Europe,2020,6.785142422,10.27720261,0.869008839,66.92500305,0.863305271,-0.158914402,0.91769141,0.667786896,0.25570637,0.23219794
1617,Romania,Central and Eastern Europe,2021,6.548725605,10.33452034,0.834509134,67.05000305,0.870957971,-0.184267014,0.928280115,0.673982322,0.264397413,0.192293614
1618,Romania,Central and Eastern Europe,2022,6.436973572,10.40412903,0.83033675,67.17500305,0.836366534,-0.171969727,0.941487908,0.615097582,0.258411855,
1619,Russia,Commonwealth of Independent States,2006,4.963742733,9.987711906,0.894707382,58.74000168,0.643388212,-0.309966475,0.935101748,0.533524811,0.232429147,0.37003988
1620,Russia,Commonwealth of Independent States,2007,5.222867489,10.07100296,0.88465637,59.18000031,0.592569709,-0.287217379,0.93346411,0.545877993,0.192846358,0.374115855
1621,Russia,Commonwealth of Independent States,2008,5.61875391,10.12213516,0.882316172,59.61999893,0.642778277,-0.308530867,0.924090385,0.570209742,0.165901884,0.557550251
1622,Russia,Commonwealth of Independent States,2009,5.158227921,10.04062366,0.908075571,60.06000137,0.61711514,-0.28683272,0.953601718,0.53951323,0.168979272,0.549765408
1623,Russia,Commonwealth of Independent States,2010,5.384773254,10.08419228,0.908814192,60.5,0.613159001,-0.299852997,0.936571956,0.567381263,0.171420962,0.51499486
1624,Russia,Commonwealth of Independent States,2011,5.388766289,10.12551403,0.883416891,60.93999863,0.625847578,-0.282352358,0.935130417,0.564264834,0.165234953,0.479574502
1625,Russia,Commonwealth of Independent States,2012,5.620735645,10.16328239,0.901295125,61.38000107,0.609104156,-0.296169847,0.937517941,0.562564373,0.173604488,0.452001721
1626,Russia,Commonwealth of Independent States,2013,5.537177563,10.17855549,0.880856991,61.81999969,0.661185563,-0.29289645,0.933804512,0.592296541,0.179923758,0.388303369
1627,Russia,Commonwealth of Independent States,2014,6.036976814,10.1680479,0.931755424,62.25999832,0.744332075,-0.268117189,0.869267285,0.616634369,0.151346922,0.640166044
1628,Russia,Commonwealth of Independent States,2015,5.995538712,10.14596653,0.924363256,62.70000076,0.685454726,-0.174599618,0.913418293,0.609346032,0.130005926,0.649233103
1629,Russia,Commonwealth of Independent States,2016,5.85494566,10.14606953,0.910927355,63.07500076,0.713606298,-0.184786379,0.925462723,0.586740851,0.142497227,0.584303796
1630,Russia,Commonwealth of Independent States,2017,5.578742981,10.16301918,0.896151304,63.45000076,0.73087424,-0.148514807,0.861590207,0.650563896,0.194560528,0.556597233
1631,Russia,Commonwealth of Independent States,2018,5.513500214,10.19078541,0.908726096,63.82500076,0.7292822,-0.150907248,0.865311563,0.615011394,0.198796302,0.45583874
1632,Russia,Commonwealth of Independent States,2019,5.440523624,10.21297646,0.910098851,64.19999695,0.714766085,-0.119939663,0.847705066,0.632024169,0.200421557,0.436963826
1633,Russia,Commonwealth of Independent States,2020,5.495288849,10.18805695,0.887020171,64.57499695,0.714466453,-0.07624834,0.823047519,0.620991707,0.189521536,0.477703661
1634,Russia,Commonwealth of Independent States,2021,5.448261261,10.23853397,0.861716568,64.94999695,0.670810163,0.055832274,0.807839274,0.590086401,0.1900727,0.45699209
1635,Russia,Commonwealth of Independent States,2022,6.044072628,10.20286655,0.919851005,65.32499695,0.776063859,-0.07043764,0.766522646,0.61367172,0.211204171,
1682,Serbia,Central and Eastern Europe,2007,4.750383854,9.535952568,0.844413042,65.27999878,0.452781171,-0.168838635,0.904949665,0.527803481,0.334419727,0.342910528
1683,Serbia,Central and Eastern Europe,2009,4.380311966,9.571536064,0.770126104,65.55999756,0.372881293,-0.181181699,0.960977912,0.465632796,0.435473621,
1684,Serbia,Central and Eastern Europe,2010,4.461304188,9.582839966,0.725563347,65.69999695,0.462647259,-0.173772261,0.96547246,0.445710063,0.415409207,
1685,Serbia,Central and Eastern Europe,2011,4.815186501,9.61089325,0.773210645,65.83999634,0.440458298,-0.18843706,0.976917386,0.458074152,0.410254955,
1686,Serbia,Central and Eastern Europe,2012,5.154521942,9.6089077,0.819430411,65.98000336,0.460574687,-0.13399142,0.951667845,0.447128445,0.371236444,0.223251179
1687,Serbia,Central and Eastern Europe,2013,5.101840496,9.642289162,0.828068733,66.12000275,0.532839715,-0.103494741,0.908122003,0.504834771,0.403452963,0.340113223
1688,Serbia,Central and Eastern Europe,2014,5.112728596,9.630961418,0.782708704,66.26000214,0.531597257,0.068336345,0.911732435,0.473159254,0.326117814,0.447972029
1689,Serbia,Central and Eastern Europe,2015,5.317685127,9.653808594,0.81625104,66.40000153,0.545892,-0.065739132,0.859358013,0.472240627,0.302544028,0.388694555
1690,Serbia,Central and Eastern Europe,2016,5.752754688,9.691885948,0.894894958,66.52500153,0.614370823,-0.071555763,0.889765203,0.492267966,0.298126608,0.450123101
1691,Serbia,Central and Eastern Europe,2017,5.122031212,9.718001366,0.883770406,66.65000153,0.684846342,-0.08121831,0.851457834,0.484643012,0.326407075,0.511197984
1692,Serbia,Central and Eastern Europe,2018,5.936493397,9.767436028,0.852945328,66.77500153,0.739891827,-0.103393145,0.863723576,0.527079105,0.296295851,0.476144999
1693,Serbia,Central and Eastern Europe,2019,6.241407394,9.815207481,0.903294265,66.90000153,0.752504587,-0.043919254,0.813141823,0.474295795,0.24213022,0.473505408
1694,Serbia,Central and Eastern Europe,2020,6.041546345,9.812794685,0.852101862,67.02500153,0.843479872,0.144174546,0.824472487,0.579138815,0.357580274,0.524143338
1695,Serbia,Central and Eastern Europe,2021,6.245267391,9.89501667,0.890106082,67.15000153,0.850367904,0.263601363,0.806221604,0.567632556,0.311130971,0.605454803
1724,Slovakia,Central and Eastern Europe,2006,5.264676571,9.986261368,0.953579247,65.62000275,0.542479694,-0.051252428,0.945731282,0.585977197,0.307859093,0.163079232
1725,Slovakia,Central and Eastern Europe,2010,6.052223206,10.14885044,0.919640005,66.5,0.635757685,-0.103514425,0.907136023,0.602989495,0.277206749,0.308679521
1726,Slovakia,Central and Eastern Europe,2011,5.945048332,10.1739254,0.917293429,66.72000122,0.727163136,0.007831814,0.907132328,0.588251173,0.287409574,0.278723896
1727,Slovakia,Central and Eastern Europe,2012,5.91105938,10.18532562,0.925751448,66.94000244,0.620004296,-0.029893698,0.906532168,0.584856808,0.302260816,0.368380159
1728,Slovakia,Central and Eastern Europe,2013,5.936527252,10.19055843,0.909378529,67.16000366,0.597935796,-0.052728705,0.914539933,0.612062037,0.276509553,0.283493221
1729,Slovakia,Central and Eastern Europe,2014,6.1388731,10.21620178,0.924242675,67.37999725,0.634791732,-0.127440497,0.913870215,0.618786454,0.266784608,0.310181499
1730,Slovakia,Central and Eastern Europe,2015,6.162004471,10.26563263,0.94345367,67.59999847,0.587157667,-0.129930854,0.92754513,0.632166922,0.269246429,0.276530683
1731,Slovakia,Central and Eastern Europe,2016,5.993163109,10.28359699,0.945179105,67.82499695,0.700098515,-0.062600099,0.916609168,0.688296258,0.232091576,0.372222155
1732,Slovakia,Central and Eastern Europe,2017,6.365509033,10.31100178,0.913386643,68.05000305,0.714224696,-0.056424432,0.920422673,0.709385633,0.21272248,0.34168008
1733,Slovakia,Central and Eastern Europe,2018,6.23511076,10.34912968,0.922378719,68.27500153,0.757634044,-0.169438615,0.909944654,0.669736266,0.253190041,0.327658623
1734,Slovakia,Central and Eastern Europe,2019,6.243428707,10.37266159,0.933088303,68.5,0.771121562,-0.131159246,0.925846696,0.676153421,0.251806319,0.230972826
1735,Slovakia,Central and Eastern Europe,2020,6.519098282,10.33747482,0.954159975,68.72499847,0.76189661,-0.079218529,0.900533676,0.694529951,0.274447888,0.307444513
1736,Slovakia,Central and Eastern Europe,2021,6.418503761,10.36929607,0.951163888,68.94999695,0.74153322,0.045955859,0.895546556,0.69156754,0.241131321,0.215807587
1737,Slovenia,Central and Eastern Europe,2006,5.811264515,10.39857197,0.936075211,68.55999756,0.935824215,0.038996208,0.707797885,0.608156204,0.307204872,0.477644771
1738,Slovenia,Central and Eastern Europe,2009,5.830160618,10.40584469,0.918696642,69.04000092,0.895956635,-0.022595,0.803634167,0.583327055,0.303117454,0.368030965
1739,Slovenia,Central and Eastern Europe,2010,6.082555294,10.41483116,0.917203367,69.19999695,0.895522416,0.025580876,0.844790697,0.591895521,0.295366138,0.331916302
1740,Slovenia,Central and Eastern Europe,2011,6.035964012,10.42133045,0.931166053,69.36000061,0.907440901,-0.02877897,0.893133819,0.587408543,0.285320938,0.181583047
1741,Slovenia,Central and Eastern Europe,2012,6.062891006,10.39248085,0.924753785,69.51999664,0.904386282,-0.023311013,0.890754104,0.598477244,0.283989847,0.238065988
1742,Slovenia,Central and Eastern Europe,2013,5.974888802,10.38077831,0.932119727,69.68000031,0.890059829,0.032069143,0.917839587,0.624565423,0.274269283,0.163433194
1743,Slovenia,Central and Eastern Europe,2014,5.678395271,10.40709972,0.908347547,69.83999634,0.887747705,0.048685588,0.909118295,0.593501449,0.290812403,0.176851004
1744,Slovenia,Central and Eastern Europe,2015,5.740642071,10.42820835,0.901163757,70.0,0.896007299,0.004144723,0.892197907,0.644497395,0.26141873,0.202604815
1745,Slovenia,Central and Eastern Europe,2016,5.936821461,10.45889568,0.934487343,70.17500305,0.903551102,-0.05846896,0.838474393,0.597172439,0.271624178,0.249845102
1746,Slovenia,Central and Eastern Europe,2017,6.166837692,10.50527477,0.928187847,70.34999847,0.920862675,-0.028787615,0.828794718,0.582310796,0.285601437,0.239779726
1747,Slovenia,Central and Eastern Europe,2018,6.249419212,10.54522896,0.940971196,70.52500153,0.942045867,-0.122956395,0.839252532,0.601195991,0.27548486,0.239274636
1748,Slovenia,Central and Eastern Europe,2019,6.665273666,10.5721941,0.949402273,70.69999695,0.945430517,-0.106444225,0.785441816,0.621658623,0.227838457,0.397150725
1749,Slovenia,Central and Eastern Europe,2020,6.462076187,10.5213213,0.953437507,70.875,0.958442569,-0.088533178,0.796557486,0.574927151,0.313852519,0.45297423
1750,Slovenia,Central and Eastern Europe,2021,6.761220932,10.59754658,0.955252588,71.05000305,0.851086736,0.027393518,0.754198194,0.642823279,0.261042506,0.339235812
1751,Slovenia,Central and Eastern Europe,2022,6.723397732,10.64416504,0.941756725,71.22499847,0.930381835,0.101480678,0.762208223,0.62466681,0.241570964,
1796,Spain,Western Europe,2005,7.152785778,10.54381371,0.961042881,70.40000153,0.916164696,,0.777272284,0.694322646,0.240642577,0.52784574
1797,Spain,Western Europe,2007,6.994614601,10.58402061,0.956858516,70.63999939,0.78208214,-0.097370856,0.783717752,0.717415452,0.263592541,0.47624892
1798,Spain,Western Europe,2008,7.294472694,10.57689857,0.9482705,70.76000214,0.83378607,-0.153508842,0.683210194,0.649402082,0.259690791,0.579760432
1799,Spain,Western Europe,2009,6.198601246,10.52968407,0.92945385,70.87999725,0.748514712,-0.131239772,0.797704637,0.645007908,0.335877061,0.424362034
1800,Spain,Western Europe,2010,6.188262463,10.52670765,0.949940383,71.0,0.796495557,-0.141896814,0.839746296,0.645088673,0.321819484,0.302731603
1801,Spain,Western Europe,2011,6.518249035,10.5149765,0.944443703,71.12000275,0.818650901,-0.125642389,0.845543444,0.666956425,0.356101543,0.308662713
1802,Spain,Western Europe,2012,6.290690422,10.48429203,0.937023342,71.23999786,0.754586101,-0.063294187,0.843593001,0.644379139,0.366474479,0.339146554
1803,Spain,Western Europe,2013,6.150027275,10.4734354,0.928640485,71.36000061,0.759356439,-0.105330877,0.915822566,0.662719071,0.371839374,0.184549659
1804,Spain,Western Europe,2014,6.456477642,10.49028683,0.947864413,71.48000336,0.738472342,-0.032065324,0.853887916,0.682676077,0.335460007,0.210619807
1805,Spain,Western Europe,2015,6.380663395,10.52872944,0.95647186,71.59999847,0.73200047,-0.076273702,0.821664929,0.704702199,0.284693688,0.277751327
1806,Spain,Western Europe,2016,6.318612099,10.55781078,0.941736817,71.72499847,0.768173754,-0.052054416,0.818558574,0.629933596,0.300829351,0.302516669
1807,Spain,Western Europe,2017,6.230173111,10.58478832,0.903158188,71.84999847,0.755560756,-0.0361076,0.791268766,0.601178527,0.302387655,0.269585967
1808,Spain,Western Europe,2018,6.513370991,10.60299587,0.910314679,71.97499847,0.7222507,-0.078989901,0.776504457,0.63557899,0.357190847,0.285195619
1809,Spain,Western Europe,2019,6.457449436,10.61546421,0.949013472,72.09999847,0.777966738,-0.052578475,0.73033762,0.636199594,0.31551832,0.367785871
1810,Spain,Western Europe,2020,6.502175331,10.49038219,0.934934676,72.22499847,0.783256531,-0.124827951,0.729977489,0.671131015,0.316617101,0.381767094
1811,Spain,Western Europe,2021,6.469611168,10.54305172,0.926416755,72.34999847,0.781794965,-0.074128382,0.729346991,0.639074683,0.323980331,0.371703804
1812,Spain,Western Europe,2022,6.336902142,10.58749199,0.933899879,72.47499847,0.781408846,0.00120831,0.673111916,0.635929227,0.319961518,
1849,Sweden,Western Europe,2005,7.376315594,10.72415447,0.951469898,71.0,0.964395404,,,0.742479682,0.150766104,0.440848559
1850,Sweden,Western Europe,2007,7.241362572,10.79050159,0.916559398,71.08000183,0.90996182,0.143133983,0.289332151,0.735470712,0.177412212,0.562064052
1851,Sweden,Western Europe,2008,7.51599741,10.77819538,0.923092127,71.12000275,0.911609292,0.122032434,0.313961208,0.762800634,0.134403035,0.517427444
1852,Sweden,Western Europe,2009,7.265977383,10.72530842,0.902532995,71.16000366,0.864004612,0.217359006,0.292112172,0.761239767,0.151362836,0.590337634
1853,Sweden,Western Europe,2010,7.496018887,10.77460003,0.97024262,71.19999695,0.904699981,0.138173744,0.253086656,0.788177967,0.20011203,0.602851212
1854,Sweden,Western Europe,2011,7.382232189,10.79850197,0.920521259,71.23999786,0.941115439,0.158229291,0.268513024,0.761534154,0.179151982,0.638707519
1855,Sweden,Western Europe,2012,7.560147762,10.78520393,0.929397464,71.27999878,0.944382191,0.128702626,0.253543109,0.795511067,0.170226127,0.626497209
1856,Sweden,Western Europe,2013,7.434010506,10.78853893,0.915648043,71.31999969,0.935910523,0.155657694,0.324481547,0.781510413,0.184420303,0.579855025
1857,Sweden,Western Europe,2014,7.239147663,10.80484772,0.932719827,71.36000061,0.945273399,0.19847782,0.250389993,0.793269098,0.207688317,0.563272059
1858,Sweden,Western Europe,2015,7.28892231,10.83818722,0.929459989,71.40000153,0.935072064,0.20791176,0.231964141,0.766197622,0.190991774,0.49930203
1859,Sweden,Western Europe,2016,7.368744373,10.84611702,0.912060678,71.52500153,0.918036401,0.142463297,0.246182442,0.752162457,0.200606912,0.485791326
1860,Sweden,Western Europe,2017,7.286804676,10.85799789,0.914016783,71.65000153,0.934582114,0.166993141,0.239366919,0.756171644,0.175066829,0.559461951
1861,Sweden,Western Europe,2018,7.374792099,10.86569405,0.93067956,71.77500153,0.941724658,0.07340049,0.262796581,0.746743917,0.160755426,0.49439624
1862,Sweden,Western Europe,2019,7.398092747,10.87522411,0.93364507,71.90000153,0.941515207,0.08712472,0.250087917,0.774585247,0.201999709,0.513281763
1863,Sweden,Western Europe,2020,7.314341068,10.84605598,0.93558234,72.02500153,0.951181591,0.085886888,0.203440145,0.717195928,0.22193329,0.671078622
1864,Sweden,Western Europe,2021,7.439280033,10.88955498,0.931819558,72.15000153,0.953379214,0.174091205,0.191473097,0.762894452,0.190008253,0.6335361
1865,Sweden,Western Europe,2022,7.431214333,10.91266155,0.949338436,72.27500153,0.939461946,0.234011218,0.213236347,0.750373483,0.163275763,
1866,Switzerland,Western Europe,2006,7.473252773,11.06919479,0.951352119,71.16000366,0.91895771,0.284541279,0.407931417,0.742093623,0.211929336,0.631593525
1867,Switzerland,Western Europe,2009,7.524520874,11.07792377,0.938339293,71.33999634,0.891277194,0.118853927,0.342427015,0.740781784,0.201584592,0.577988505
1868,Switzerland,Western Europe,2012,7.776208878,11.10738277,0.94686389,71.51999664,0.945428014,0.132032752,0.323240787,0.792705119,0.176007092,0.769940197
1869,Switzerland,Western Europe,2014,7.492803574,11.12467289,0.958796322,71.63999939,0.949401438,0.053632557,0.283089578,0.78793323,0.188794166,0.75163132
1870,Switzerland,Western Europe,2015,7.572136879,11.12960148,0.93833375,71.69999695,0.927802444,0.102211401,0.209533513,0.794053614,0.165759072,0.787730038
1871,Switzerland,Western Europe,2016,7.458519936,11.1391573,0.927628279,71.90000153,0.933947086,0.081479639,0.301562965,0.758317292,0.206316724,0.798536718
1872,Switzerland,Western Europe,2017,7.473593235,11.14336205,0.949661374,72.09999847,0.924996912,0.173113212,0.316183478,0.733584106,0.195871487,0.819706738
1873,Switzerland,Western Europe,2018,7.508586884,11.16419792,0.930290997,72.30000305,0.926414549,0.094202042,0.301259965,0.755630374,0.191520154,0.84997946
1874,Switzerland,Western Europe,2019,7.69422102,11.16841984,0.948512852,72.5,0.913166702,0.029311452,0.293700755,0.742527902,0.170761779,0.80661273
1875,Switzerland,Western Europe,2020,7.508435249,11.13707161,0.946316481,72.69999695,0.917343259,-0.072107695,0.280367136,0.730246305,0.19322899,0.846330702
1876,Switzerland,Western Europe,2021,7.327672482,11.17089748,0.934393048,72.90000153,0.907875359,0.024104627,0.286672562,0.74678129,0.182606846,0.837848067
1877,Switzerland,Western Europe,2022,6.883844376,11.18412018,0.880787432,73.09999847,0.848361075,0.128131226,0.234620094,0.710059524,0.179944366,
1900,Tajikistan,Commonwealth of Independent States,2006,4.613099098,7.590978146,0.723840773,60.5,0.701759934,-0.092669666,0.768155158,0.49406299,0.194670647,0.803951442
1901,Tajikistan,Commonwealth of Independent States,2007,4.431608677,7.647697449,0.726655126,60.59999847,0.818355024,-0.003961681,0.658519804,0.619465351,0.133113757,0.861269474
1902,Tajikistan,Commonwealth of Independent States,2008,5.063986778,7.704957485,0.700900733,60.70000076,0.815954745,0.0130558,0.723376989,0.487898767,0.16043596,0.879889667
1903,Tajikistan,Commonwealth of Independent States,2009,4.575174809,7.723751068,0.67565304,60.79999924,0.743786514,-0.004027501,0.791703999,0.474870116,0.203190178,0.834126532
1904,Tajikistan,Commonwealth of Independent States,2010,4.380636215,7.766423225,0.759163022,60.90000153,0.78449589,0.056981448,0.678527772,0.482640594,0.191733032,0.909929097
1905,Tajikistan,Commonwealth of Independent States,2011,4.262671471,7.81664753,0.750738382,61.0,0.776179969,-0.12384247,0.67219919,0.573455215,0.165632233,0.890875399
1906,Tajikistan,Commonwealth of Independent States,2012,4.496571541,7.86716938,0.728590906,61.09999847,0.749034524,-0.07782729,0.717097759,0.583021522,0.19819133,0.921518028
1907,Tajikistan,Commonwealth of Independent States,2013,4.966521263,7.916160107,0.700642824,61.20000076,0.693119764,0.058206622,0.76423651,0.578209102,0.169620931,0.892602265
1908,Tajikistan,Commonwealth of Independent States,2014,4.896157742,7.957959652,0.809826255,61.29999924,0.852732241,-0.003727215,0.698430777,0.586818874,0.196153805,0.830833197
1909,Tajikistan,Commonwealth of Independent States,2015,5.124210835,7.992942333,0.843932509,61.40000153,0.84654212,0.016705303,0.741689622,0.633298099,0.195661336,0.874170899
1910,Tajikistan,Commonwealth of Independent States,2016,5.103721142,8.036323547,0.856656969,61.54999924,0.703026891,0.004177582,0.631887853,0.587447524,0.219799668,0.844887733
1911,Tajikistan,Commonwealth of Independent States,2017,5.829234123,8.082228661,0.662693322,61.70000076,0.832002461,0.11894881,0.71833688,0.580617487,0.277725339,0.92979306
1912,Tajikistan,Commonwealth of Independent States,2018,5.497468948,8.133027077,0.875243485,61.84999847,,-0.070536941,0.577945948,0.63173908,0.219793811,
1913,Tajikistan,Commonwealth of Independent States,2019,5.464015484,8.181798935,0.87982291,62.0,,-0.050671123,0.490029365,0.663062751,0.178497195,
1914,Tajikistan,Commonwealth of Independent States,2020,5.373398781,8.203014374,0.789744556,62.15000153,,-0.051335339,0.549786448,0.651893914,0.344161272,
1915,Tajikistan,Commonwealth of Independent States,2021,5.286824226,8.269582748,0.882888913,62.29999924,,-0.068064049,0.498924732,0.655013323,0.240199998,
1996,Turkmenistan,Commonwealth of Independent States,2009,6.567713261,8.955208778,0.923845649,59.77999878,,-0.102010414,,0.695308208,0.151583612,
1997,Turkmenistan,Commonwealth of Independent States,2011,5.791754723,9.146244049,0.964418709,60.41999817,,0.018015824,,0.576615632,0.122067995,
1998,Turkmenistan,Commonwealth of Independent States,2012,5.463827133,9.233411789,0.945841253,60.74000168,0.78556335,-0.123258173,,0.540799439,0.1168807,
1999,Turkmenistan,Commonwealth of Independent States,2013,5.391762733,9.312130928,0.845733166,61.06000137,0.704529464,-0.071969107,,0.551942766,0.159606159,
2000,Turkmenistan,Commonwealth of Independent States,2014,5.787379265,9.391798973,0.908927441,61.38000107,0.804678082,0.031376246,,0.613807082,0.153949738,
2001,Turkmenistan,Commonwealth of Independent States,2015,5.791460037,9.436701775,0.960158467,61.70000076,0.701358378,0.092151947,,0.633318007,0.301038891,
2002,Turkmenistan,Commonwealth of Independent States,2016,5.887051582,9.479299545,0.929032266,61.79999924,0.7485044,0.003983712,,0.55969739,0.255499244,
2003,Turkmenistan,Commonwealth of Independent States,2017,5.229148865,9.525407791,0.908454895,61.90000153,0.720399201,0.065373786,,0.487965137,0.349627674,
2004,Turkmenistan,Commonwealth of Independent States,2018,4.620601654,9.56949234,0.984488964,62.0,0.857774079,0.258954704,,0.567175508,0.189024538,
2005,Turkmenistan,Commonwealth of Independent States,2019,5.474299908,9.615312576,0.981501758,62.09999847,0.891526878,0.284132421,,0.49389109,0.183343247,
